split,sentence_id,aspect_id,text,term,term_normalized,polarity,char_from,char_to
train,2105,2105::term::2,"A few tips: skip the turnip cake, roast pork buns and egg custards.",egg custards,egg custards,negative,54,66
train,2152,2152::term::0,The bagels are fabulous.,bagels,bagels,positive,4,10
train,191,191::term::0,"Oh yes, and they lie on the phone, claiming they have seating in the garden, then of course the seats are not available.",seating in the garden,seating in the garden,neutral,54,75
train,191,191::term::1,"Oh yes, and they lie on the phone, claiming they have seating in the garden, then of course the seats are not available.",seats,seats,neutral,96,101
train,3319,3319::term::0,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,service,service,positive,77,84
train,3319,3319::term::1,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,place,place,positive,123,128
train,3319,3319::term::2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,water,water,neutral,42,47
train,3681,3681::term::0,"The food was very good, a great deal, and the place its self was great.",food,food,positive,4,8
train,3681,3681::term::1,"The food was very good, a great deal, and the place its self was great.",place,place,positive,46,51
train,2171,2171::term::0,The food options rule.,food options,food options,positive,4,16
train,3462,3462::term::0,A great choice at any cost and a great deal.,cost,cost,positive,22,26
train,1865,1865::term::0,"We ate here in March, 2006 and ordered the pre-theatre 3-course dinner with wine flight.",pre-theatre 3-course dinner,pre-theatre 3-course dinner,neutral,43,70
train,1865,1865::term::1,"We ate here in March, 2006 and ordered the pre-theatre 3-course dinner with wine flight.",wine flight,wine flight,neutral,76,87
train,3421,3421::term::0,"Probably much busier for lunch, it's seldom crowded for dinner (too close to downtown).",lunch,lunch,neutral,25,30
train,3421,3421::term::1,"Probably much busier for lunch, it's seldom crowded for dinner (too close to downtown).",dinner,dinner,neutral,56,62
train,1293,1293::term::0,"Their calzones are horrific, bad, vomit-inducing, YUCK.",calzones,calzones,negative,6,14
train,3475,3475::term::0,It takes forever to get a drink and they almost always forget to bring something (although they dont forget to charge you for it.,drink,drink,neutral,26,31
train,818,818::term::0,The place itself is beautiful the bar scene seems to be happening.,place,place,positive,4,9
train,818,818::term::1,The place itself is beautiful the bar scene seems to be happening.,bar scene,bar scene,positive,34,43
train,2893,2893::term::0,"Saturday, Nov. 6th I had a group from work come in with about 35 people and the staff was amazing to accomodate us.",staff,staff,positive,80,85
train,3170,3170::term::0,"Good spreads, great beverage selections and bagels really tasty.",spreads,spreads,positive,5,12
train,3170,3170::term::1,"Good spreads, great beverage selections and bagels really tasty.",beverage selections,beverage selections,positive,20,39
train,3170,3170::term::2,"Good spreads, great beverage selections and bagels really tasty.",bagels,bagels,positive,44,50
train,2932,2932::term::0,"First, the waiter who served us neglected to fill us in on the specials, which I would have chosen had I known about them.",waiter,waiter,negative,11,17
train,2932,2932::term::1,"First, the waiter who served us neglected to fill us in on the specials, which I would have chosen had I known about them.",specials,specials,positive,63,71
train,2932,2932::term::2,"First, the waiter who served us neglected to fill us in on the specials, which I would have chosen had I known about them.",served,served,negative,22,28
train,451,451::term::0,"Also, top the meal with a delicious and perfect slice of tiramisu.",tiramisu,tiramisu,positive,57,65
train,451,451::term::1,"Also, top the meal with a delicious and perfect slice of tiramisu.",meal,meal,neutral,14,18
train,119,119::term::0,Check out the secret back room.,secret back room,secret back room,positive,14,30
train,2817,2817::term::0,"It's also attached to Angel's Share, which is a cool, more romantic bar...",bar,bar,positive,68,71
train,2517,2517::term::0,"Authentic food and they have REAL service, not just the rush you get sometimes when they try to push you out the door.",food,food,positive,10,14
train,2517,2517::term::1,"Authentic food and they have REAL service, not just the rush you get sometimes when they try to push you out the door.",service,service,positive,34,41
train,2883,2883::term::0,Stick to the gulab jamun.,gulab jamun,gulab jamun,positive,13,24
train,556,556::term::0,"I am amazed by the poor reviews- I find this place to be standout Italian in an area flooded with Italian- great prices, great atmosphere, good service and a wonderful wine list.",prices,prices,positive,113,119
train,556,556::term::1,"I am amazed by the poor reviews- I find this place to be standout Italian in an area flooded with Italian- great prices, great atmosphere, good service and a wonderful wine list.",atmosphere,atmosphere,positive,127,137
train,556,556::term::2,"I am amazed by the poor reviews- I find this place to be standout Italian in an area flooded with Italian- great prices, great atmosphere, good service and a wonderful wine list.",service,service,positive,144,151
train,556,556::term::3,"I am amazed by the poor reviews- I find this place to be standout Italian in an area flooded with Italian- great prices, great atmosphere, good service and a wonderful wine list.",wine list,wine list,positive,168,177
train,563,563::term::0,I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,diner,diner,neutral,28,33
train,563,563::term::1,I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,wait staff,wait staff,negative,61,71
train,563,563::term::2,I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,table,table,negative,41,46
train,924,924::term::0,With the theater 2 blocks away we had a delicious meal in a beautiful room.,meal,meal,positive,50,54
train,924,924::term::1,With the theater 2 blocks away we had a delicious meal in a beautiful room.,room,room,positive,70,74
train,3041,3041::term::0,"We've only eaten in the restaurant once, but we have ordered many times for dinner.",dinner,dinner,neutral,76,82
train,1013,1013::term::0,By far this is the only chinese desserts place I know in NY or anywhere close in the Northeastern America that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar.,pig feet ginger simmered in black vinegar,pig feet ginger simmered in black vinegar,positive,172,213
train,1013,1013::term::1,By far this is the only chinese desserts place I know in NY or anywhere close in the Northeastern America that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar.,desserts with frog jelly,desserts with frog jelly,positive,118,142
train,193,193::term::0,The food is great and reasonably priced.,food,food,positive,4,8
train,193,193::term::1,The food is great and reasonably priced.,priced,priced,positive,33,39
train,2217,2217::term::0,I would definitely recommend SEA if you like thai cuisine!,thai cuisine,thai cuisine,positive,45,57
train,78,78::term::0,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",crew,crew,positive,43,47
train,78,78::term::1,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",host,host,positive,19,23
train,2280,2280::term::0,"The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese.",round tables,round tables,positive,62,74
train,2280,2280::term::1,"The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese.",Taiwanese,taiwanese,positive,141,150
train,3424,3424::term::0,"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.",portion,portion,conflict,52,59
train,3424,3424::term::1,"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.",french fries,french fries,positive,103,115
train,1707,1707::term::0,"It is the type of place to run into old friends and have a late, raucus dinner.",dinner,dinner,positive,72,78
train,2766,2766::term::0,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",food,food,positive,4,8
